Unnamed: 0,MINERAL_DEPOSIT_NO,DEPOSIT_COMMODITY_CODES,MAJOR_COMMODITY_CODE,MINDEP_CLASS_CODE,STATUS_TYPE_VALUE,SIZE_TYPE_VALUE,ORE_LITHOLOGY_CODE,LONGITUDE,LATITUDE,label,paths
570,557,CLAY,NULL,OCCURRENCE,Not worked,Low Significance,REGO,135.7849929,-30.3683013,2,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
571,409,RHYO,NULL,DEPOSIT,Seasonal,Locally Significant,RHYO,134.5271071,-30.3027383,34,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
572,365,Fe,Fe,PROSPECT,Not worked,Low Significance,QMTU,133.5163882,-30.3050333,3,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
573,377,"Ni, PTM",Ni,OCCURRENCE,Not worked,Low Significance,MPRD,133.62049720000002,-30.4145203,48,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
574,8822,U,U,OCCURRENCE,Not worked,Low Significance,SAND,133.7433222,-30.4164083,59,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
575,8292,"Ni, Fe",Ni,OCCURRENCE,Not worked,Low Significance,QMTU,133.6173092,-30.4194843,48,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
576,3509,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.15338569999997,-30.421025399999994,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
577,3498,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1432737,-30.4250704,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
578,3502,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1560577,-30.428919399999995,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
579,10888,LMST,NULL,DEPOSIT,Active Mine,Low Significance,LMST,136.9138907,-30.4306434,68,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
580,3500,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.17343369999998,-30.4332324,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
581,9700,LMST,NULL,DEPOSIT,Seasonal,Low Significance,LMST,136.8557517,-30.4350744,68,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
582,9701,LMST,NULL,DEPOSIT,Seasonal,Low Significance,LMST,136.88567769999997,-30.4376764,68,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
583,3513,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1668957,-30.4388434,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
584,3000,"Cu, Ag, Au, Fe, REE, U, U3O8",Cu,DEPOSIT,Active Mine,World-wide Significance,PHBR,136.8893697,-30.4403264,55,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
585,3496,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1601637,-30.4407234,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
586,400,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,133.4116092,-30.5468653,29,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
587,8859,Au,Au,OCCURRENCE,Not worked,Low Significance,MTHH,134.2579831,-30.5494753,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
588,405,GRNT,NULL,OCCURRENCE,Not worked,Low Significance,GRNT,133.5383012,-30.55123630000001,12,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
589,3515,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.15082769999998,-30.4419964,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
590,3520,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1770747,-30.4437444,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
591,3507,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1563977,-30.4443394,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
592,3511,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.17059369999998,-30.4459984,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
593,3517,OPAL,NULL,DEPOSIT,Seasonal,Significant to SA,OPAL,137.1656207,-30.4460924,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
594,10887,LMST,NULL,DEPOSIT,Active Mine,Low Significance,LMST,136.8985227,-30.4468034,68,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
595,3508,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.15717869999997,-30.4519274,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
596,3505,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1750007,-30.4522404,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
597,9098,"Zn, Mo, TOZ",NULL,OCCURRENCE,Not worked,Low Significance,MTHH,135.2852489,-30.5424333,60,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
598,3506,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1711077,-30.4551014,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
599,3501,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.17770769999998,-30.4552064,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
600,3495,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.19266969999998,-30.4564334,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
601,3494,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1852587,-30.4565814,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
602,3514,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.15885369999998,-30.4573884,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
603,3518,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1533637,-30.4574734,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
604,10886,LMST,NULL,DEPOSIT,Active Mine,Low Significance,LMST,136.83362769999997,-30.4579704,68,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
605,9341,FLUR,NULL,OCCURRENCE,Not worked,Low Significance,VEIN,134.829608,-30.4592863,15,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
606,3497,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.18951069999997,-30.4610324,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
607,3504,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.16682769999997,-30.4620894,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
608,3103,"Cu, Zn",Cu,OCCURRENCE,Not worked,Low Significance,LMST,137.3339417,-30.3846364,55,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
609,11532,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.5555581,-30.38527430000001,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
610,11534,Fe,Fe,OCCURRENCE,Not worked,Low Significance,BIFM,134.694246,-30.3869053,3,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
611,11453,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,133.32349820000002,-30.3898413,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
612,8624,Au,Au,OCCURRENCE,Not worked,Low Significance,GNSS,132.3516173,-30.3904523,40,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
613,382,U,U,OCCURRENCE,Not worked,Low Significance,SAND,134.52712409999998,-30.4072353,59,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
614,11544,Pb,Pb,OCCURRENCE,Not worked,Low Significance,MTHH,134.3405081,-30.4124363,71,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
615,9089,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.55506200000002,-30.5627403,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
616,8215,LMST,NULL,DEPOSIT,Seasonal,Locally Significant,LMST,136.8559267,-30.5658804,68,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
617,9082,Au,Au,OCCURRENCE,Not worked,Low Significance,IRSU,133.3466262,-30.5739343,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
618,3503,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.18951769999998,-30.482126399999995,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
619,404,LMST,NULL,PROSPECT,Abandoned,Locally Significant,LMST,131.5127535,-30.4846843,68,data/stacked_images/LC08_L1TP_103081_20191211_20191217_01_T1.TIF
620,3499,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.2133457,-30.4948944,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
621,3523,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.2084387,-30.4990364,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
622,3512,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.2117137,-30.5010554,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
623,3516,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.20716169999997,-30.5093264,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
624,8870,HMIN,NULL,OCCURRENCE,Not worked,Locally Significant,SAND,134.10046210000002,-31.9658033,35,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
625,9251,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MSED,138.8482244,-32.0853155,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
626,8858,HMIN,NULL,OCCURRENCE,Not worked,Low Significance,SAND,132.1085824,-30.528326300000003,35,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
627,9030,HMIN,NULL,DEPOSIT,Not worked,Locally Significant,SAND,132.6788773,-30.5292803,35,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
628,6370,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,138.4789324,-31.954775399999995,40,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
629,6518,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,138.2648915,-31.9571954,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
630,6355,"Pb, Ag",Pb,OCCURRENCE,Abandoned,Low Significance,VEIN,139.2667073,-31.9579065,71,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
631,3528,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1904257,-30.4627004,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
632,3525,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1943167,-30.4639144,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
633,3526,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.1996497,-30.4649064,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
634,3527,OPAL,NULL,OCCURRENCE,Abandoned,Low Significance,OPAL,137.19743169999998,-30.4727924,29,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
635,9173,Cr,NULL,OCCURRENCE,Not worked,Low Significance,CLYR,133.3797632,-30.4778143,83,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
636,3749,ALU,NULL,PROSPECT,Not worked,Low Significance,RESI,132.1524504,-30.8335713,4,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
637,3109,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.998203,-30.8638583,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
638,7413,Cr,NULL,OCCURRENCE,Not worked,Low Significance,MUIN,133.2888172,-30.5942803,83,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
639,406,GNSS,NULL,DEPOSIT,Not worked,Locally Significant,GNSS,132.76864129999998,-30.594787300000004,0,data/stacked_images/LC08_L1TP_102081_20191204_20191217_01_T1.TIF
640,11517,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,134.2459071,-30.5991993,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
641,403,LMST,NULL,PROSPECT,Abandoned,Low Significance,LMST,130.4112006,-30.6047552,68,data/stacked_images/LC08_L1TP_103081_20191211_20191217_01_T1.TIF
642,6788,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.543732,-30.6884903,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
643,6842,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.56506299999998,-30.68903730000001,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
644,6807,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.569794,-30.6905643,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
645,6820,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.564294,-30.6906433,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
646,10839,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.565357,-30.6913093,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
647,6797,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.57270400000002,-30.6920863,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
648,6784,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.563168,-30.6923803,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
649,6825,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.53073500000002,-30.6924233,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
650,11392,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,REGO,138.6902284,-31.2547904,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
651,10797,"GRVL, MSLT",NULL,OCCURRENCE,Abandoned,Low Significance,REGO,138.4242055,-30.9882394,69,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
652,4239,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5809245,-30.9887644,40,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
653,8857,HMIN,NULL,PROSPECT,Not worked,Locally Significant,SAND,133.0887132,-30.9894333,35,data/stacked_images/LC08_L1TP_101082_20200114_20200127_01_T1.TIF
654,11173,SAND,NULL,OCCURRENCE,Seasonal,Low Significance,SAND,135.7610219,-30.992926300000004,84,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
655,11353,Cu,Cu,OCCURRENCE,Not worked,Low Significance,REGO,138.4231555,-30.9929424,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
656,3066,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.110003,-31.0798403,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
657,3098,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.08511,-31.0799283,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
658,11341,Cu,Cu,OCCURRENCE,Not worked,Low Significance,METL,138.89569740000002,-31.0805065,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
659,6503,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.9016754,-31.0815135,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
660,3079,Au,Au,OCCURRENCE,Seasonal,Low Significance,VEIN,135.08507,-31.081844300000004,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
661,3061,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.12356090000003,-31.0824173,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
662,3218,"Co, Ag, Cu, Ni",NULL,OCCURRENCE,Abandoned,Low Significance,VEIN,138.6755965,-31.1211084,30,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
663,3063,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,135.073426,-31.1215803,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
664,11618,SDST,NULL,OCCURRENCE,Abandoned,Low Significance,SDST,136.8702687,-31.1230134,74,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
665,3211,"Cu, Au",Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.5497405,-31.1230144,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
666,3208,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,MTHH,138.6703675,-31.1248924,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
667,3217,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,MTHH,138.6751535,-31.1264034,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
668,8311,"Cu, Ag, Au",Cu,OCCURRENCE,Not worked,Low Significance,MGTM,137.11622169999998,-31.1269534,55,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
669,6307,BAR,NULL,DEPOSIT,Abandoned,Low Significance,QBAU,138.5475765,-31.1663554,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
670,9835,Au,Au,OCCURRENCE,Not worked,Low Significance,REGO,135.2606669,-31.1696103,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
671,6501,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.8947564,-31.1812535,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
672,10007,CALI,NULL,OCCURRENCE,Abandoned,Low Significance,CALC,136.1661568,-31.1813734,26,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
673,9719,"Cu, Ag, Au, U, U3O8",Cu,PROSPECT,Not worked,Significant to SA,PHBR,137.40615559999998,-31.1818404,55,data/stacked_images/LC08_L1TP_099081_20191231_20200111_01_T1.TIF
674,10705,MSLT,NULL,OCCURRENCE,Abandoned,Low Significance,MSED,136.8459497,-31.1838824,37,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
675,9099,"Pb, Zn",Pb,OCCURRENCE,Not worked,Low Significance,DLOM,136.5335997,-31.1854584,71,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
676,6308,BAR,NULL,PROSPECT,Abandoned,Low Significance,QBAU,138.55314950000002,-31.1902724,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
677,3119,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.736113,-31.1918263,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
678,8463,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,137.2500336,-31.2563724,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
679,6328,"OCR, Hg, Zn",NULL,OCCURRENCE,Recreation,Significant to SA,IRSU,138.5335375,-31.2597664,20,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
680,6455,"Zn, Cu, Pb",NULL,OCCURRENCE,Not worked,Low Significance,TCTO,138.5326975,-31.2621724,60,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
681,6416,BAR,NULL,OCCURRENCE,Abandoned,Low Significance,QBAU,138.5775695,-31.2693814,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
682,6457,Cu,Cu,OCCURRENCE,Not worked,Low Significance,VEIN,138.5380415,-31.2773544,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
683,6487,BAR,NULL,OCCURRENCE,Not worked,Low Significance,QBAU,138.5973775,-31.2791334,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
684,8426,"Zn, Ag, Pb",NULL,PROSPECT,Not worked,Low Significance,LMST,138.9429454,-31.2843495,60,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
685,3093,Au,Au,OCCURRENCE,Seasonal,Low Significance,VEIN,135.084956,-31.0832013,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
686,4750,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,135.076176,-31.0846293,40,data/stacked_images/LC08_L1TP_100082_20200107_20200114_01_T1.TIF
687,6377,Cu,Cu,OCCURRENCE,Abandoned,Low Significance,VEIN,138.6607645,-31.0846714,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
688,6555,CLAY,NULL,OCCURRENCE,Not worked,Low Significance,LMST,138.8288664,-31.0848175,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
689,4905,GRNT,NULL,OCCURRENCE,Abandoned,Low Significance,GRNT,135.1263429,-31.0850853,12,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
690,9617,Cu,Cu,OCCURRENCE,Not worked,Low Significance,MTHH,137.03915569999998,-31.3469374,55,data/stacked_images/LC08_L1TP_099082_20191231_20200111_01_T1.TIF
691,11389,Cu,Cu,OCCURRENCE,Not worked,Low Significance,REGO,138.7439284,-31.3473635,55,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
692,6430,PHOS,NULL,OCCURRENCE,Abandoned,Low Significance,GUAN,138.6946344,-31.3475694,49,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
693,6450,BAR,NULL,OCCURRENCE,Abandoned,Low Significance,QBAU,138.8304874,-31.3493165,66,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
694,6431,CLAY,NULL,OCCURRENCE,Not worked,Low Significance,SLST,138.83571740000002,-31.3502085,2,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
695,6442,"FELD, ASBT",NULL,OCCURRENCE,Not worked,Low Significance,VEIN,138.75926840000002,-31.3519625,38,data/stacked_images/LC08_L1TP_098082_20200125_20200128_01_T1.TIF
696,9834,Zn,NULL,OCCURRENCE,Not worked,Low Significance,VOLC,135.28248190000002,-31.1303143,60,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
697,3060,Au,Au,OCCURRENCE,Not worked,Low Significance,BREC,134.541349,-30.7037243,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
698,384,Fe,Fe,PROSPECT,Not worked,Locally Significant,QMTU,134.719397,-30.703951300000003,3,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
699,6830,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.541833,-30.7039933,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
700,6840,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.54377399999998,-30.7040653,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
701,3134,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.548661,-30.70419930000001,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
702,6827,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.527639,-30.7043593,40,data/stacked_images/LC08_L1TP_100081_20200107_20200114_01_T1.TIF
703,6796,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.537481,-30.7045353,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
704,3141,Au,Au,OCCURRENCE,Not worked,Low Significance,VEIN,134.536014,-30.7047123,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
705,6841,Au,Au,OCCURRENCE,Abandoned,Low Significance,VEIN,134.541713,-30.7048793,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
706,394,Au,Au,DEPOSIT,Care/ Maintenance,Locally Significant,VEIN,134.528523,-30.7070053,40,data/stacked_images/LC08_L1TP_101081_20200114_20200127_01_T1.TIF
